Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
DataBank LGA1 - Downtown New York City,new-york,40.7177452,-74.0083059,0.74,1.91,https://www.databank.com/data-centers/new-york-city/hudson-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/zcolo-facility-1/,Small,P1,5834.160000000001
Opti9 NY1,new-york,40.722807,-73.6315983,4.0,1.91,https://opti9tech.com/infrastructure-as-a-service/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/webair-ny1/,Small,P1,31536.0
1 Ramland,new-york,41.034512,-73.9758403,12.0,1.68,https://1547realty.com/data-centers/orny1-orangeburg-new-york/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/1-ramland-facility/,Midsize/Colo,P1,94608.0
Cogent Data Center - New York,new-york,40.7055177,-74.0139121,3.7,1.91,http://www.cogentco.com/en/cogent-new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/cogent-new-york2/,Small,P1,29170.8
Hudson InterXchange,new-york,40.717729,-74.0083059,15.0,1.43,https://www.hudsonix.com/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/datagryd/,Midsize/Colo,P1,118260.0
TELEHOUSE New York Chelsea,new-york,40.7431037,-74.0076859,4.15,1.69,https://www.telehouse.com/global-data-centers/america/new-york-datacenters/telehouse-new-york-chelsea/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/telehouse-chelsea/,Small,P1,32718.600000000002
365 Data Centers - New York 2,new-york,40.726718,-74.007398,15.0,1.68,https://365datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/atlantic-metro-communications/,Midsize/Colo,P2,118260.0
TELEHOUSE New York Teleport,new-york,40.607514,-74.17108,10.0,1.68,https://www.telehouse.com/global-data-centers/america/new-york-datacenters/telehouse-new-york-teleport-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/telehouse-center/,Midsize/Colo,P1,78840.0
DataBank LGA2 - Downtown New York City,new-york,40.7409154,-74.0022334,0.68,1.91,https://www.databank.com/data-centers/new-york-city/eighth-avenue/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/zcolo-facility-2/,Small,P1,5361.120000000001
NYI - New York,new-york,40.70855583007363,-74.00715306401253,15.0,1.68,https://www.nyi.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/new-york-internet-dc1/,Midsize/Colo,P3,118260.0
Delimiter Commack Data Center,new-york,40.8225911,-73.2916469,0.5,1.91,https://www.delimiter.com/colocation/new-york-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/nyrk06/,Small,P1,3942.0
Crown Castle New York (NY1),new-york,40.7410429,-74.0024514,1.0,1.91,https://www.crowncastle.com/infrastructure-solutions/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/crown-castle-ny1/,Small,P1,7884.0
365 Data Centers - New York 1,new-york,40.7073601,-74.0126619,15.0,1.68,https://365datacenters.com/new-york-data-center/?utm_source=Referral&utm_medium=Listing&utm_campaign=DataCenterMap,https://www.datacentermap.com/usa/new-york/new-york/switchdata-newyork3/,Midsize/Colo,P2,118260.0
CoreSite Secaucus (NY2),new-york,40.7858982,-74.0672153,15.0,1.68,https://www.coresite.com/data-center-locations/new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/coresite-ny2/,Midsize/Colo,P2,118260.0
Equinix NY9,new-york,40.741089,-74.001526,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/switch-data-new-york2/,Midsize/Colo,P2,118260.0
DataBank Orangeburg Campus,new-york,41.03858677252296,-73.98957268291456,40.0,1.22,https://www.databank.com/data-centers/new-york-city/orangeburg-campus/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/databank-orangeburg-campus/,Hyperscale,P1,315360.0
Epsilon Global Hubs - New York,new-york,40.7177228,-74.0082994,1.0,1.91,http://www.epsilontel.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/epsilon-global-hubs1/,Small,P4,7884.0
Dataverge NY,new-york,40.6577547,-74.0048472,3.0,1.91,http://www.Dataverge.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/dataverge-ny/,Small,P1,23652.0
Lunavi Orangeburg,new-york,41.0344939,-73.975756,24.0,1.68,https://www.lunavi.com/data-centers/orangeburg?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/orangeburg/,Midsize/Colo,P1,189216.0
