Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Amazon AWS PHL - 1025 Salem Blvd,pennsylvania,41.077456,-76.145646,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/amazon-aws-phl-1025-salem-blvd/,Hyperscale,P2,False,1,394200.0
Amazon Pennsylvania (Aggregated),pennsylvania,40.87553644444444,-76.01741066666666,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pottsville/amazon-aws-lofty-road-bldg-e/,Hyperscale,P2,True,1,394200.0
Amazon AWS - Lofty Road,pennsylvania,40.874272,-76.017496,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pottsville/amazon-aws-lofty-road/,Hyperscale,P2,False,1,394200.0
American Tower EDC Pittsburg,pennsylvania,40.396889,-79.958972,1.0,1.91,http://www.americantower.com/us/edgedata/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/edge-dc-pittsburg/,Small,P2,False,1,7884.0
Mawson Midland,pennsylvania,40.63213856372092,-80.45199089337257,120.0,1.22,https://www.mawsoninc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/mawson-midland/,Hyperscale,P1,False,5,946080.0
CoreWeave Lancaster,pennsylvania,40.0484027,-76.259976,20.0,1.14,https://www.coreweave.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/lancaster/coreweave-lancaster/,AI Specialized,P2,False,1,157680.0
DataBank PIT2 - Summit Park,pennsylvania,40.4513337,-80.1901013,5.0,1.91,https://www.databank.com/data-centers/pittsburgh/summit-park-campus/summit-park/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/databank-pit2-summit-park/,Small,P1,False,5,39420.0
DataBank PIT1 - Downtown Pittsburgh,pennsylvania,40.451298,-80.0056592,1.9,1.91,https://www.databank.com/data-centers/pittsburgh/100-south-commons/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/databank-pittsburgh/,Small,P1,False,5,14979.6
DataBank PHL1 - Downtown Philadelphia,pennsylvania,39.9598593,-75.1608918,0.34,1.91,https://www.databank.com/data-centers/philadelphia/401-north-broad-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/philadelphia/zcolo-401-n-broad/,Small,P1,False,5,2680.5600000000004
EdgeConneX Pittsburgh - EDCPIT01,pennsylvania,40.452221,-80.041515,1.0,1.91,https://www.edgeconnex.com/locations/americas/pittsburgh-pa/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/edcpit01/,Small,P1,False,5,7884.0
