Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Microsoft Lyle Creek - Building 1,north-carolina,35.734617,-81.207907,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/microsoft-lyle-creek-building-1/,Hyperscale,P2,394200.0
Microsoft Lyle Creek - Building 2,north-carolina,35.732731,-81.204206,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/microsoft-lyle-creek-building-2/,Hyperscale,P2,394200.0
Microsoft Lyle Creek - Building 5,north-carolina,35.733311,-81.199717,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/microsoft-lyle-creek-building-5/,Hyperscale,P2,394200.0
Microsoft Lyle Creek - Building 3,north-carolina,35.731768,-81.203299,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/microsoft-lyle-creek-building-3/,Hyperscale,P2,394200.0
Microsoft Lyle Creek Campus,north-carolina,35.733539,-81.202804,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/microsoft-lyle-creek/,Hyperscale,P2,394200.0
Microsoft Lyle Creek - Building 4,north-carolina,35.734204,-81.200722,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/hickory/microsoft-lyle-creek-building-4/,Hyperscale,P2,394200.0
Enovum Data Centers NC01 - Madison,north-carolina,36.4041401,-79.9890524,200.0,1.22,https://www.enovumdc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/805-island-drive/,Hyperscale,P1,1576800.0
ImpactData Greensboro Dream Center,north-carolina,36.0575826,-79.745705,300.0,1.22,https://impactdatacenters.com/dream-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/impactdata-greensboro-dream-center/,Hyperscale,P1,2365200.0
DC BLOX High Point,north-carolina,36.2631795,-80.3795574,18.0,1.68,https://www.dcblox.com/data-centers/high-point/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/dc-blox-high-point/,Midsize/Colo,P1,141912.0
Robena Mine Data Center,north-carolina,39.83072821166364,-79.93452709264194,1.0,1.91,https://www.essential.co/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/robena-mine-data-center/,Small,P4,7884.0
GTT Greensboro Data Center,north-carolina,36.078184,-79.786224,50.0,1.22,https://www.gtt.net/us-en/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/one-source-greensboro/,Hyperscale,P3,394200.0
Dynamic Quest Data Center,north-carolina,36.0497504,-79.8816546,50.0,1.22,https://dynamicquest.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/dynamic-quest/,Hyperscale,P3,394200.0
Project Delta,north-carolina,36.3213871,-80.1028936,50.0,1.22,https://www.projectdeltanc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/project-delta/,Hyperscale,P3,394200.0
Drox Group Rural Hall DC1,north-carolina,36.241913,-80.307281,1.0,1.91,,https://www.datacentermap.com/usa/north-carolina/greensboro/drox-group-rural-hall-dc1/,Small,P4,7884.0
Drox Group Rural Hall DC3,north-carolina,36.240191,-80.303038,1.0,1.91,,https://www.datacentermap.com/usa/north-carolina/greensboro/drox-group-rural-hall-dc3/,Small,P4,7884.0
Drox Group Rural Hall DC2,north-carolina,36.238925,-80.30621,1.0,1.91,,https://www.datacentermap.com/usa/north-carolina/greensboro/drox-group-rural-hall-dc2/,Small,P4,7884.0
Drox Group Rural Hall DC4,north-carolina,36.240156,-80.301212,1.0,1.91,,https://www.datacentermap.com/usa/north-carolina/greensboro/drox-group-rural-hall-dc4/,Small,P4,7884.0
Lumen Greensboro 1,north-carolina,36.0291024,-79.7946387,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/level3-greensboro1/,Midsize/Colo,P2,118260.0
Lumen Greensboro 2,north-carolina,36.067414,-79.952355,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/greensboro/twtc-greensboro/,Midsize/Colo,P2,118260.0
Drox Group Rural Hall Campus,north-carolina,36.2406696,-80.3046446,1.0,1.91,,https://www.datacentermap.com/usa/north-carolina/greensboro/drox-group-rural-hall-campus/,Small,P4,7884.0
