Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Amazon AWS IAD - 9040 Freedom,virginia,38.760356,-77.519209,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-9040-freedom/,Hyperscale,P2,394200.0
Verizon Manassas,virginia,38.8048857,-77.5123619,1.0,1.91,https://www.verizon.com/business/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/verizon-manassas/,Small,P4,7884.0
Amazon AWS IAD - 8200 Bethlehem,virginia,38.779387,-77.5416,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8200-bethlehem/,Hyperscale,P2,394200.0
PRP - 7816 Bethlehem,virginia,38.78434133645856,-77.53715392224507,1.0,1.91,https://prprei.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/prp-7816-bethlehem/,Small,P4,7884.0
QTS Manassas DC6,virginia,38.75014241785635,-77.51301378771683,15.0,1.68,https://www.qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/qts-manassas-dc6/,Midsize/Colo,P2,118260.0
QTS Manassas DC3,virginia,38.75311780158218,-77.51089320633147,15.0,1.68,https://www.qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/qts-manassas-dc3/,Midsize/Colo,P2,118260.0
QTS Manassas DC4,virginia,38.75265883627064,-77.51646634539554,15.0,1.68,https://www.qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/qts-manassas-dc4/,Midsize/Colo,P2,118260.0
Iron Mountain Data Centers VA-4,virginia,38.77444314240671,-77.54228797734945,15.0,1.68,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-va-4/,Midsize/Colo,P2,118260.0
Iron Mountain Data Centers VA-5,virginia,38.77300445334242,-77.54122582266207,15.0,1.68,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-va-5/,Midsize/Colo,P2,118260.0
Amazon AWS IAD - Wellington Glen Tech Park,virginia,38.76834220107523,-77.54396368674271,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/aws-iad-wellington-glen-tech-park/,Hyperscale,P2,394200.0
CloudHQ MDC3,virginia,38.7324459,-77.5104987,84.0,1.22,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc3/,Hyperscale,P1,662256.0000000001
Amazon AWS IAD - Wellington Campus (Manassas),virginia,38.77882,-77.557732,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-wellington-campus/,Hyperscale,P2,394200.0
CloudHQ MDC1,virginia,38.7307377,-77.5079467,84.0,1.22,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc1/,Hyperscale,P1,662256.0000000001
CloudHQ MDC2,virginia,38.7318257,-77.5092771,84.0,1.22,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/cloudhq-mdc2/,Hyperscale,P1,662256.0000000001
Iron Mountain Data Centers VA-8,virginia,38.77126997797848,-77.54201997375532,15.0,1.68,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-data-centers-va-8/,Midsize/Colo,P2,118260.0
Iron Mountain VIrginia Campus,virginia,38.77686737087214,-77.54284595000682,15.0,1.68,https://www.ironmountain.com/data-centers/locations/virginia-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/iron-mountain-virginia-campus/,Midsize/Colo,P2,118260.0
Amazon AWS IAD - 8501 Vulcan Lane,virginia,38.77006009999999,-77.5136619,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8501-vulcan-lane/,Hyperscale,P2,394200.0
Amazon AWS IAD - 7151 Century Park Dr,virginia,38.79835481804113,-77.54183201534673,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7151-century-park-dr/,Hyperscale,P2,394200.0
Amazon AWS IAD - 8401 Vulcan Lane,virginia,38.7673391,-77.5256966,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-8401-vulcan-lane/,Hyperscale,P2,394200.0
Amazon AWS IAD - 11901 Sudley Manor Dr B,virginia,38.76776759495681,-77.54394678768165,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-11901-sudley-manor-dr-b/,Hyperscale,P2,394200.0
STACK Infrastructure NVA05D,virginia,38.76479024154248,-77.5174746196178,1.0,1.91,https://www.stackinfra.com/locations/americas/portland/por03/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/stack-infrastructure-nva05d/,Small,P4,7884.0
Amazon AWS IAD - 7350 Century Park Dr,virginia,38.797091,-77.5416259,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-7350-century-park-dr/,Hyperscale,P2,394200.0
Amazon AWS IAD - 11901 Sudley Manor Dr A,virginia,38.76937232259343,-77.5435690204344,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-11901-sudley-manor-dr-a/,Hyperscale,P2,394200.0
STACK Infrastructure NVA05C,virginia,38.7608383896757,-77.51224389103382,1.0,1.91,https://www.stackinfra.com/locations/americas/portland/por03/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/stack-infrastructure-nva05c/,Small,P4,7884.0
Amazon AWS IAD - 10261 Tanner,virginia,38.737,-77.504082,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-10281-tanner1/,Hyperscale,P2,394200.0
Amazon AWS IAD - 10281 Tanner,virginia,38.735968,-77.50489,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/manassas/amazon-aws-iad-10281-tanner/,Hyperscale,P2,394200.0
Digital Dulles Campus,virginia,38.95945,-77.4885,1.0,1.91,,https://www.datacentermap.com/usa/virginia/dulles/digital-dulles-campus/,Small,P4,7884.0
Old Ox Road,virginia,38.95945,-77.4885,1.0,1.91,,https://www.datacentermap.com/usa/virginia/dulles/old-ox-road/,Small,P4,7884.0
43704 Efficiency (IAD44),virginia,38.96116390842681,-77.49159623257039,1.0,1.91,,https://www.datacentermap.com/usa/virginia/dulles/43704-efficiency-iad44/,Small,P4,7884.0
Yondr Loundoun County Campus,virginia,38.9491595589422,-77.5499270995697,336.0,1.22,https://www.yondrgroup.com/locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/dulles/yondr-loundoun-county-campus/,Hyperscale,P1,2649024.0000000005
Yondr Loundoun County DC1,virginia,38.9501009,-77.54978899999999,48.0,1.22,https://www.yondrgroup.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/dulles/yondr-loundoun-county-dc1/,Hyperscale,P1,378432.0
Amazon AWS IAD - Fadeley & Woodside Campus,virginia,38.948433,-77.52136,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/virginia/dulles/aws-iad-fadeley-woodside-campus/,Hyperscale,P2,394200.0
