Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
CeraNet DC2,ohio,40.0988366,-83.1143412,2.0,1.91,http://www.cera.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/ceranet-dc2/,Small,P1,15768.0
STACK Infrastructure NAL01A,ohio,40.1061527,-82.8007096,60.0,1.22,https://www.stackinfra.com/locations/americas/new-albany/nal01/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/stack-infrastructure-nal01a/,Hyperscale,P1,473040.0
STACK Infrastructure NAL01B,ohio,40.10649324707986,-82.80373513173562,48.0,1.22,https://www.stackinfra.com/locations/americas/new-albany/nal01/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/stack-infrastructure-nal01b/,Hyperscale,P1,378432.0
eNET CMH-1,ohio,40.0830527,-82.9384729,50.0,1.22,https://ee.net?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/cmh-1/,Hyperscale,P3,394200.0
Racksquared Value Way Datacenter,ohio,40.0454379,-82.9523431,20.0,1.14,http://www.racksquared.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/racsksquared-value-way/,AI Specialized,P3,157680.0
ICS Corporate Center,ohio,39.95874,-82.9976106,1.0,1.91,http://www.team-icsc.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/col2/,Small,P4,7884.0
Cogent Data Center - Columbus 2,ohio,39.9740158,-82.9986272,15.0,1.68,https://www.cogentco.com/en/cogent-columbus?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/cogent-data-center-columbus-2/,Midsize/Colo,P3,118260.0
Vantage OH2 - Millersport,ohio,39.90927393155776,-82.55058617184937,800.0,1.22,https://vantage-dc.com/data-center-locations/north-america/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/vantage-oh2-millersport/,Hyperscale,P1,6307200.0
Citynet Columbus,ohio,39.9681646,-82.9949078,50.0,1.22,https://www.citynet.net/network-services/data-center-colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/citynet-columbus/,Hyperscale,P3,394200.0
ICS Main POP,ohio,39.9676471,-82.9954277,1.0,1.91,http://team-icsc.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/ics-main-pop/,Small,P4,7884.0
226 North Fifth Street,ohio,39.967663,-82.9954016,1.0,1.91,https://the-cwd.com/226-n-5th-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/226-north-fifth-street/,Small,P4,7884.0
Amazon AWS CMH - Hayden Campus,ohio,40.060025,-83.133336,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-hayden-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Cosgray Campus,ohio,40.049953,-83.177429,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-cosgray-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Newton Campus,ohio,40.0925731,-82.7301833,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-newton-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Crosby Campus,ohio,40.10214145651132,-83.19967546094603,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-crosby-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Industrial Parkway Campus,ohio,40.134617,-83.21247,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/aws-cmh-industrial-parkway-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Project Cosmo Campus,ohio,40.220777,-83.324453,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-project-cosmos-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Project Cosmo Bldg B,ohio,40.220803,-83.325634,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-project-cosmos-bldg-b/,Hyperscale,P2,394200.0
