Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Monarch Data Center - Bldg 11,nevada,39.092731,-119.154129,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-11/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 9,nevada,39.093872,-119.154234,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-9/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 10,nevada,39.093773,-119.149043,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-10/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 1,nevada,39.104813,-119.153719,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-1/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 5,nevada,39.102069,-119.153583,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-5/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 7,nevada,39.100901,-119.148492,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-7/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 2,nevada,39.104821,-119.148419,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-2/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 13,nevada,39.091473,-119.154014,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-13/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 12,nevada,39.092561,-119.149046,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-12/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 3,nevada,39.10347,-119.153781,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-3/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 6,nevada,39.1022,-119.148605,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-6/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 8,nevada,39.09959,-119.148385,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-8/,Midsize/Colo,P3,False,1,118260.0
Monarch Data Center - Bldg 4,nevada,39.10348,-119.148447,15.0,1.68,https://www.copiapower.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/yerington/monarch-data-center-bldg-4/,Midsize/Colo,P3,False,1,118260.0
BluSky Wells,nevada,41.107382,-114.951852,1.0,1.91,https://bluskyaidatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/elko/blusky-wells/,Small,P4,False,1,7884.0
Apple Sparks Campus,nevada,39.5823736,-119.5199846,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/apple-sparks-data-center/,Hyperscale,P2,True,1,394200.0
DataBank LAS1 - Las Vegas,nevada,36.05966,-115.1470449,3.55,1.91,https://www.databank.com/data-centers/las-vegas/7185-pollock-drive/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/7185-pollock/,Small,P1,False,5,27988.199999999997
EdgeConneX Las Vegas - EDCLAS01,nevada,36.06519,-115.130697,0.75,1.91,https://www.edgeconnex.com/locations/americas/las-vegas-nv/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/edclas01/,Small,P1,False,5,5913.0
Google Storey County Data Center,nevada,39.492107,-119.424771,50.0,1.09,https://www.google.com/about/datacenters/locations/storey-county/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/google-storey-county/,Hyperscale,P2,False,1,394200.0
Google Henderson Campus,nevada,36.05742477352241,-115.0084919656768,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/google-henderson-campus/,Hyperscale,P2,False,1,394200.0
Google Henderson Data Center 1,nevada,36.0546162,-115.0072807,50.0,1.1,https://www.google.com/about/datacenters/locations/henderson/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/google-henderson/,Hyperscale,P2,False,1,394200.0
Google Henderson Data Center 2,nevada,36.05877931641855,-115.0088031019226,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/google-henderson-data-center-2/,Hyperscale,P2,False,1,394200.0
Lumen Reno 1,nevada,39.525084,-119.827138,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/level3-reno1/,Midsize/Colo,P2,False,1,118260.0
Lumen Las Vegas 1,nevada,36.236543,-115.117389,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/level3-las-vegas1/,Midsize/Colo,P2,False,1,118260.0
Lumen Las Vegas 3,nevada,36.076658,-115.0882,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/twtc-las-vegas/,Midsize/Colo,P2,False,1,118260.0
Lumen Las Vegas 2,nevada,36.144044,-115.076809,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/level3-las-vegas2/,Midsize/Colo,P2,False,1,118260.0
Microsoft Silver Springs,nevada,39.414264,-119.234639,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/microsoft-silver-springs/,Hyperscale,P2,False,1,394200.0
Microsoft Fernley,nevada,39.61823172707137,-119.1848330184413,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/microsoft-fernley/,Hyperscale,P2,False,1,394200.0
Switch TAHOE RENO,nevada,39.51572847368928,-119.4712972640991,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/switch-tahoe-reno/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 7,nevada,36.0598863,-115.2101748,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-7/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 12,nevada,36.0617172,-115.2133167,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-12/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 11,nevada,36.05586,-115.2141839,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-101/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 10,nevada,36.0556063,-115.2229825,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-10/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 9,nevada,36.055676,-115.2196811,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-9/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 8,nevada,36.0578177,-115.2141696,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-8/,Midsize/Colo,P2,False,1,118260.0
