Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
ITS Data Center,iowa,42.2530183,-91.1609634,15.0,1.68,https://www.iowadatacenters.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/monticello/infrastructure-technology-solutions/,Midsize/Colo,P3,False,1,118260.0
Heartland Technology Data Center,iowa,42.4711077,-92.0541501,1.0,1.91,https://www.hbs.net/services/colocation-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/waterloo-ia/heartland-technology/,Small,P4,False,1,7884.0
SFN IA-Waterloo,iowa,42.4887751,-92.3307604,15.0,1.68,https://southfront.io/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/waterloo-ia/sfn-ia-waterloo/,Midsize/Colo,P3,False,1,118260.0
Great Lakes Colocation Data Center,iowa,43.4297871,-95.2983882,1.0,1.91,https://greatlakescolocation.com/facility/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/lake-park/glcc/,Small,P1,False,5,7884.0
713 Nebraska St,iowa,42.4981043,-96.4039508,1.0,1.91,https://www.fibercomm.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/sioux-city/713-nebraska-st/,Small,P4,False,1,7884.0
Cologix DSM2,iowa,42.47367639128999,-92.4586615210694,1.0,1.91,,https://www.datacentermap.com/usa/iowa/cedar-falls/connect-cedar-valley/,Small,P1,False,5,7884.0
Apple Waukee Campus,iowa,41.62026437506193,-93.9243794615756,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/apple-waukee-data-center/,Hyperscale,P2,True,1,394200.0
Applied Digital Adair,iowa,41.4675363,-94.6062917,200.0,1.22,https://www.applieddigital.com/data-center-solutions?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/greenfield/applied-digital-adair/,Hyperscale,P1,False,5,1576800.0
CyrusOne OCB1 - Council Bluffs,iowa,41.2123485,-95.8792872,18.0,1.68,https://www.cyrusone.com/data-centers/north-america/council-bluffs-ia?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/cyrusone-ocb1/,Midsize/Colo,P1,False,5,141912.0
Google Southlands Campus,iowa,41.17429456160303,-95.8004200105083,50.0,1.22,https://www.google.com/about/datacenters/locations/douglas-county/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/google-southlands-campus/,Hyperscale,P2,True,1,394200.0
Google Council Bluffs Data Center,iowa,41.2204117,-95.8646491,50.0,1.11,https://www.google.com/about/datacenters/locations/council-bluffs/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/council-bluffs/google-council-bluffs/,Hyperscale,P2,False,1,394200.0
Google Cedar Rapids,iowa,41.905736,-91.715249,50.0,1.22,https://www.google.com/about/datacenters/locations/st-ghislain/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/google-cedar-rapids/,Hyperscale,P2,False,1,394200.0
Lumen Des Moines,iowa,41.5580334,-93.5276346,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/lumen-des-moines/,Midsize/Colo,P2,False,1,118260.0
Meta Altoona Campus,iowa,41.6676176,-93.5126216,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/meta-altoona-data-center/,Hyperscale,P2,True,1,394200.0
Meta Davenport,iowa,41.6164111,-90.624925,50.0,1.22,https://datacenters.atmeta.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/davenport/meta-davenport/,Hyperscale,P2,False,1,394200.0
Microsoft Iowa (Aggregated),iowa,41.51633537084455,-93.71003410629,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-alluvion-building-3/,Hyperscale,P2,True,1,394200.0
Microsoft Project Alluvion,iowa,41.5171402,-93.7043969,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-alluvion/,Hyperscale,P2,False,1,394200.0
Microsoft Project Ginger East,iowa,41.5164792,-93.7246289,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-ginger-east/,Hyperscale,P2,False,1,394200.0
Microsoft Iowa (Aggregated),iowa,41.540185647063765,-93.82764680998466,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-mountain-building-1/,Hyperscale,P2,True,1,394200.0
Microsoft Project Mountain,iowa,41.540082,-93.8275276,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-mountain/,Hyperscale,P2,False,1,394200.0
Microsoft Iowa (Aggregated),iowa,41.496819797460596,-93.78703965267191,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-osmium-building-5/,Hyperscale,P2,True,1,394200.0
Microsoft Project Osmium,iowa,41.4968628,-93.7886638,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-osmium/,Hyperscale,P2,False,1,394200.0
Microsoft Iowa (Aggregated),iowa,41.5329224285829,-93.86346082675814,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-ginger-west-building-3/,Hyperscale,P2,True,1,394200.0
Microsoft Project Ginger West,iowa,41.5350032,-93.8653712,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/des-moines/microsoft-project-ginger-west/,Hyperscale,P2,False,1,394200.0
QTS Cedar Rapids Campus,iowa,41.9090623,-91.7512055,616.0,1.22,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-i/,Hyperscale,P1,False,5,4856544.0
QTS Cedar Rapids DC6,iowa,41.909052,-91.730936,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc6/,Midsize/Colo,P2,False,1,118260.0
QTS Cedar Rapids DC5,iowa,41.909052,-91.734882,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc5/,Midsize/Colo,P2,False,1,118260.0
QTS Cedar Rapids DC4,iowa,41.909052,-91.738316,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc4/,Midsize/Colo,P2,False,1,118260.0
QTS Cedar Rapids DC3,iowa,41.912016,-91.754136,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc3/,Midsize/Colo,P2,False,1,118260.0
QTS Cedar Rapids DC2,iowa,41.90979,-91.754136,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc2/,Midsize/Colo,P2,False,1,118260.0
QTS Cedar Rapids DC7,iowa,41.909052,-91.727615,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc7/,Midsize/Colo,P2,False,1,118260.0
QTS Cedar Rapids DC1,iowa,41.907331,-91.754136,15.0,1.68,https://q.com/data-centers/cedar-rapids/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/iowa/cedar-rapids/qts-cedar-rapids-dc1/,Midsize/Colo,P2,False,1,118260.0
