Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
American Tower EDC Boulder,colorado,39.914002,-105.0997333,0.1,1.91,https://www.americantower.com/us/data-centers-edge?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/american-tower-edc-boulder/,Small,P1,False,5,788.4000000000001
American Tower EDC Denver,colorado,39.7881188,-104.9878199,0.1,1.91,https://www.americantower.com/us/data-centers-edge?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/american-tower-edc-denver/,Small,P1,False,5,788.4000000000001
CoreSite Denver (DE2),colorado,39.7452193,-104.9793274,15.0,1.68,http://www.coresite.com/data-centers/locations/denver/de2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/coresite-denver-de2/,Midsize/Colo,P2,False,1,118260.0
CoreSite Denver (DE1),colorado,39.74556,-104.995682,15.0,1.68,https://www.coresite.com/data-center-locations/denver?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/coresite-de1/,Midsize/Colo,P2,False,1,118260.0
CoreSite Denver (DE3),colorado,39.7855948,-104.9629572,18.0,1.68,https://www.coresite.com/data-center/de3-denver-co?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/coresite-denver-de3/,Midsize/Colo,P1,False,5,141912.0
DataBank DEN1 - Englewood,colorado,39.5640712,-104.8665897,2.0,1.91,https://www.databank.com/data-centers/denver/englewood/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/latisys-denver/,Small,P1,False,5,15768.0
DataBank DEN3 - Downtown Denver,colorado,39.745755,-104.994405,2.0,1.91,https://www.databank.com/data-centers/denver/1500-champa-street/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/databank-den3/,Small,P1,False,5,15768.0
DataBank DEN2 - Centennial,colorado,39.5913412,-104.8469635,4.0,1.91,https://www.databank.com/data-centers/denver/centennial-campus/centennial/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/latisys-den2/,Small,P1,False,5,31536.0
DataBank DEN5 - Centennial II,colorado,39.5901643,-104.8470028,16.0,1.68,https://www.databank.com/data-centers/denver/centennial-campus/den5/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/databank-den5-centennial-ii/,Midsize/Colo,P1,False,5,126144.0
DataBank DEN4 - Westminister,colorado,39.88454,-105.08031,0.5,1.91,https://www.databank.com/data-centers/denver/westminster/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/databank-den4/,Small,P1,False,5,3942.0
