Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
CBTS Grand Rapids Data Center,michigan,42.9633599,-85.6680863,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/grand-rapids/cbts-grand-rapids-data-center/,Small,P4,7884.0
OTAVA Ann Arbor 2,michigan,42.2101214,-83.7449902,1.0,1.91,https://www.otava.com/meet-otava/locations/ann-arbor-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/ann-arbor/ann-arbor-2-data-center/,Small,P4,7884.0
OTAVA Ann Arbor,michigan,42.2119944,-83.7410917,1.0,1.91,https://www.otava.com/meet-otava/locations/ann-arbor-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/ann-arbor/onlinetech-avis-drive/,Small,P4,7884.0
Synergy Broadband State Street,michigan,42.2415737,-83.7375684,15.0,1.68,https://www.synergybroadband.com/datacenter.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/ann-arbor/synergy-broadband-state-street/,Midsize/Colo,P3,118260.0
Related Digital Saline Township,michigan,42.12995370963475,-83.86820654950643,50.0,1.22,https://www.related-digital.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/ann-arbor/related-digital-saline-township/,Hyperscale,P3,394200.0
Velocity Data Center,michigan,42.2896388,-83.8520746,1.0,1.91,https://www.velocitydatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/ann-arbor/velocity-data-center/,Small,P4,7884.0
Telesystem DC-2,michigan,41.9369244,-83.4041104,15.0,1.68,https://www.trusttelesystem.com/data-center-2?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/monroe-mi/telesystem-data-center-2/,Midsize/Colo,P3,118260.0
Form8tion Augusta Township,michigan,42.09212015418684,-83.63756406382527,50.0,1.22,https://www.form8tion.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/ann-arbor/form8tion-augusta-township/,Hyperscale,P3,394200.0
Clear Rate Battle Creek POP,michigan,42.3173,-85.1810469,15.0,1.68,https://www.clearrate.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/battle-creek/battle-creek-pop/,Midsize/Colo,P3,118260.0
1500 N Dixie Hwy,michigan,41.927103,-83.35469839999999,20.0,1.14,https://www.cloverleafinfra.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/monroe-mi/1500-n-dixie-hwy/,AI Specialized,P3,157680.0
Metronet Galesburg,michigan,42.2804706,-85.3588204,1.0,1.91,https://www.metronet.com/cts?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/battle-creek/cts-telecom/,Small,P4,7884.0
