fips,dc_count,total_it_load_mw,total_recoverable_kwh,total_heat_delivered_kwh,total_cooling_delivered_kwh,dc_count_hyperscale,it_load_mw_hyperscale,dc_count_ai_specialized,it_load_mw_ai_specialized,dc_count_midsize_colo,it_load_mw_midsize_colo,dc_count_small,it_load_mw_small,aggregated_count,original_it_load_mw,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu,heating_coverage_ratio,cooling_coverage_ratio,heating_coverage_pct,cooling_coverage_pct,heating_demand_mw,cooling_demand_mw,heat_delivered_mw,cooling_delivered_mw,county_name,state_abbr,county_label
35025,1,100.0,173448000.0,520344000.0,121413599.99999999,1,100.0,0,0.0,0,0.0,0,0.0,0,100.0,219086700.4955006,747554.9324021183,139092935.13071403,474604.8458627848,2.3750597312532276,0.8728955204367518,200.0,87.28955204367517,25.009897316837968,15.878188941862332,59.4,13.859999999999998,Lea County,NM,"Lea County, NM"
35053,1,2000.0,3468960000.0,10406880000.0,2428272000.0,1,2000.0,0,0.0,0,0.0,0,0.0,0,2000.0,89983592.99537234,307036.79697041574,17900793.833826523,61080.0504737405,115.65308356308024,135.65163771739424,200.0,200.0,10.272099657005974,2.0434696157336214,1188.0,277.2,Socorro County,NM,"Socorro County, NM"
35055,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,317529664.6647793,1083456.3050486094,19107804.21855664,65198.54130191429,0.7597727924245804,2.946008832628292,75.97727924245804,200.0,36.24767861470083,2.1812561893329496,27.54,6.426,Taos County,NM,"Taos County, NM"
35061,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,1,0.0,357226529.19036573,1218907.6437646728,109403010.97934052,373298.6086890689,0.7283109700437578,0.5548914920766098,72.83109700437578,55.48914920766098,40.77928415415134,12.488928193988643,29.7,6.929999999999999,Valencia County,NM,"Valencia County, NM"
36001,50,478.12,2243228212.8,6729684638.4,1570259748.96,2,100.0,0,0.0,22,333.0,26,45.12,0,62.12,4271459232.2674694,14574825.447707588,451856639.5910002,1541799.0179273146,1.5755001446724803,3.475128196370705,157.55001446724805,200.0,487.609501400396,51.58180817248861,768.22884,179.253396,Albany County,NY,"Albany County, NY"
36007,2,115.0,253864800.0,761594400.0,177705360.0,1,100.0,0,0.0,1,15.0,0,0.0,0,100.0,2912381536.921246,9937459.362153534,113249836.10315911,386424.5222607056,0.26150227583337216,1.5691445225415466,26.150227583337216,156.91445225415467,332.4636457672655,12.928063482095789,86.94,20.286,Broome County,NY,"Broome County, NY"
36013,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2355807055.0033774,8038348.196273334,125894818.28883308,429570.99706569547,0.009136283022112411,0.03989130027955616,0.9136283022112411,3.989130027955616,268.92774600495176,14.371554599181858,2.4569999999999994,0.5732999999999998,Chautauqua County,NY,"Chautauqua County, NY"
36019,2,32.0,171555840.0,514667519.99999994,120089087.99999999,0,0.0,0,0.0,2,32.0,0,0.0,0,17.0,1031708455.3298416,3520335.752186076,41368114.8934815,141153.88228887375,0.4988497645252491,2.902938369544192,49.88497645252491,200.0,117.77493782304128,4.7223875449179795,58.751999999999995,13.708799999999998,Clinton County,NY,"Clinton County, NY"
36027,1,10.0,53611200.00000001,160833600.00000003,37527840.0,0,0.0,0,0.0,1,10.0,0,0.0,0,10.0,3365912510.4322066,11484971.44517117,331835012.54646873,1132268.183380333,0.047783060166156216,0.11309186367048825,4.7783060166156215,11.309186367048826,384.236587948882,37.880709194802364,18.360000000000003,4.284,Dutchess County,NY,"Dutchess County, NY"
36029,20,760.44,1772878233.6,5318634700.8,1241014763.52,4,642.0,0,0.0,7,105.0,9,13.44,0,599.44,14985111386.156029,51131327.9353812,915198325.718835,3122786.645514917,0.35492793905513526,1.3560063744055204,35.49279390551352,135.60063744055205,1710.6291536707795,104.47469471676197,607.1500800000001,141.66835199999997,Erie County,NY,"Erie County, NY"
36045,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,1598626133.237534,5454739.371517385,98218671.23258892,335136.05329690845,0.15091108232505884,0.5731268738781554,15.091108232505885,57.312687387815544,182.49156772117968,11.212177081345766,27.54,6.426,Jefferson County,NY,"Jefferson County, NY"
36047,2,18.0,101940120.0,305820360.0,71358084.0,0,0.0,0,0.0,1,15.0,1,3.0,0,3.0,17725106705.107,60480581.04297721,2488731107.599803,8491903.938947806,0.017253513058507364,0.02867247642065261,1.7253513058507364,2.867247642065261,2023.4140074323057,284.10172461184965,34.911,8.1459,Kings County,NY,"Kings County, NY"
36055,5,50.0,277122600.0,831367800.0,193985820.0,0,0.0,0,0.0,3,45.0,2,5.0,0,4.0,10891998326.400146,37165044.953439645,826754809.9601934,2821004.8107671943,0.07632830772521526,0.23463524815699593,7.632830772521526,23.463524815699593,1243.3788043835784,94.37840296349239,94.905,22.1445,Monroe County,NY,"Monroe County, NY"
36059,6,37.0,211054680.0,633164040.0,147738276.0,0,0.0,0,0.0,2,30.0,4,7.0,0,4.0,16673679720.24784,56892962.86800591,1605039028.3695068,5476621.080338785,0.03797386363557837,0.09204653182177211,3.797386363557837,9.20465318217721,1903.3880959187034,183.22363337551448,72.279,16.865099999999998,Nassau County,NY,"Nassau County, NY"
36063,13,1014.0,1961854560.0,5885563680.0,1373298191.9999998,6,960.0,0,0.0,3,50.0,4,4.0,0,930.0,3594491703.209737,12264916.10917348,204420823.68154627,697512.8781583987,1.6373841327118457,6.717995590015676,163.73841327118456,200.0,410.33010310613435,23.33571046592994,671.868,156.76919999999998,Niagara County,NY,"Niagara County, NY"
36065,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,3240173503.285475,11055932.097847506,190762077.1612478,650907.2954891344,0.0744560128509713,0.2950888396566241,7.44560128509713,29.50888396566241,369.88282000975744,21.776492826626463,27.54,6.426,Oneida County,NY,"Oneida County, NY"
36067,6,76.0,409258440.0,1227775320.0,286480908.0,0,0.0,0,0.0,5,75.0,1,1.0,0,0.0,7609089988.354908,25963295.53104529,544267226.1308603,1857117.061504606,0.16135639371843546,0.5263607548750698,16.135639371843546,52.636075487506986,868.6175785793274,62.13096188708452,140.157,32.7033,Onondaga County,NY,"Onondaga County, NY"
36073,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,1.0,602921536.6086845,2057253.8977670304,39484797.98825375,134727.7375772361,0.03569837647708598,0.12719092551756286,3.569837647708598,12.719092551756287,68.82665943021513,4.507397030622574,2.4569999999999994,0.5732999999999998,Orleans County,NY,"Orleans County, NY"
36085,3,61.0,147509640.0,442528920.0,103256748.0,1,50.0,0,0.0,1,10.0,1,1.0,0,10.0,4396311263.380112,15000838.30685234,618081274.6914566,2108981.076788256,0.10065914205987336,0.16706014601646896,10.065914205987337,16.706014601646896,501.8620163675927,70.55722313829412,50.517,11.7873,Richmond County,NY,"Richmond County, NY"
36087,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,2806778361.0720663,9577126.330505162,263087099.17293167,897690.5407461254,0.007668336160244242,0.019089145822003536,0.7668336160244242,1.9089145822003537,320.40848870685693,30.032773878188546,2.4569999999999994,0.5732999999999998,Rockland County,NY,"Rockland County, NY"
36089,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1970486083.831777,6723578.327057928,98442684.51934163,335900.41844119545,0.010922848010246324,0.05101555310606422,1.0922848010246324,5.101555310606422,224.94133377075082,11.237749374354067,2.4569999999999994,0.5732999999999998,St. Lawrence County,NY,"St. Lawrence County, NY"
36091,1,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,1,2.0,0,2.0,2759928575.302927,9417268.20879128,257193081.4001044,877579.315154715,0.015597012323145079,0.039053212261081924,1.5597012323145079,3.9053212261081924,315.06033964645286,29.359940799098677,4.913999999999999,1.1465999999999996,Saratoga County,NY,"Saratoga County, NY"
36099,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,533454195.5388392,1820221.4656742855,32964730.544468205,112480.34160946283,0.04034708168010452,0.152347916001478,4.034708168010452,15.234791600147801,60.89659766425105,3.763097094117375,2.4569999999999994,0.5732999999999998,Seneca County,NY,"Seneca County, NY"
36103,8,28.5,177271740.0,531815219.99999994,124090217.99999999,0,0.0,0,0.0,1,15.0,7,13.5,0,10.5,17374123161.85308,59282975.35373169,1976276768.4839413,6743336.965368332,0.03060961494549909,0.06278989865128716,3.060961494549909,6.278989865128716,1983.3473929056029,225.60237083150017,60.70949999999999,14.165549999999998,Suffolk County,NY,"Suffolk County, NY"
36119,9,79.0,430781760.0,1292345280.0,301547232.0,0,0.0,0,0.0,5,75.0,4,4.0,0,0.0,11164262177.66635,38094047.875426814,1066214017.2721732,3638073.629323108,0.11575733885802897,0.2828205473901811,11.575733885802897,28.282054739018108,1274.4591527016382,121.71392891234854,147.528,34.423199999999994,Westchester County,NY,"Westchester County, NY"
37021,1,1.5,10761659.999999998,32284979.999999993,7533161.999999998,0,0.0,0,0.0,0,0.0,1,1.5,0,1.5,1418954011.210024,4841672.577718194,448115539.5093561,1529033.8532125333,0.022752661287781077,0.016810758243840627,2.2752661287781075,1.6810758243840627,161.98105150799364,51.15474195312284,3.685499999999999,0.8599499999999998,Buncombe County,NC,"Buncombe County, NC"
37023,1,200.0,346896000.0,1040688000.0,242827199.99999997,1,200.0,0,0.0,0,0.0,0,0.0,0,200.0,403452309.8682036,1376636.5714983118,164652915.26596326,561819.1276014344,2.579457285397531,1.4747822691615395,200.0,147.47822691615394,46.05619975664425,18.7959948933748,118.8,27.719999999999995,Burke County,NC,"Burke County, NC"
37025,4,45.7,170191907.99999997,510575723.99999994,119134335.59999998,0,0.0,1,20.0,1,20.0,2,5.699999999999999,0,25.7,888301518.9252267,3031010.921388561,634382857.56727,2164604.3923853,0.5747774974174934,0.18779564135269364,57.47774974174934,18.779564135269364,101.40428298233182,72.41813442548744,58.28489999999999,13.599809999999998,Cabarrus County,NC,"Cabarrus County, NC"
37027,2,51.0,37054800.00000006,111164400.00000018,25938360.00000004,1,50.0,0,0.0,0,0.0,1,1.0,0,1.0,361966740.7827342,1235081.9188278802,158834334.0837636,541965.3023692413,0.307112194229815,0.16330449049083473,30.7112194229815,16.330449049083473,41.32040419894226,18.131773297233288,12.69000000000002,2.9610000000000047,Caldwell County,NC,"Caldwell County, NC"
37035,6,231.0,406104840.0,1218314520.0,284273388.0,5,230.0,0,0.0,0,0.0,1,1.0,2,30.0,744558124.112662,2540538.0467260266,342653377.3004421,1169181.980128685,1.6362920241478047,0.8296237738545507,163.62920241478048,82.96237738545507,84.99521964756416,39.115682340233114,139.077,32.451299999999996,Catawba County,NC,"Catawba County, NC"
37039,1,105.0,182120399.99999994,546361199.9999998,127484279.99999996,1,105.0,0,0.0,0,0.0,0,0.0,0,105.0,127369760.56815562,434603.7095645477,72468783.67265108,247273.780458367,4.289567614501729,1.7591613042087129,200.0,175.9161304208713,14.539927005497217,8.272692200074324,62.36999999999997,14.552999999999994,Cherokee County,NC,"Cherokee County, NC"
37045,1,180.0,312206399.99999994,936619199.9999998,218544479.99999994,1,180.0,0,0.0,0,0.0,0,0.0,0,180.0,433957724.1040744,1480725.3766399245,259634159.64711237,885908.6207666172,2.1583189973947183,0.8417400865010968,200.0,84.17400865010968,49.53855297991717,29.63860269944205,106.91999999999997,24.947999999999993,Cleveland County,NC,"Cleveland County, NC"
37051,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,1236353586.4386322,4218613.999137888,951794200.1776484,3247656.9657825613,0.19513058614156795,0.059142785267543525,19.513058614156794,5.9142785267543525,141.1362541596612,108.65230595635256,27.54,6.426,Cumberland County,NC,"Cumberland County, NC"
37063,2,65.0,167140800.0,501422400.0,116998560.0,1,50.0,0,0.0,1,15.0,0,0.0,0,50.0,1339169357.8145325,4569436.010911994,833465118.6450833,2843901.3368638717,0.37442792211009074,0.14037607259461307,37.44279221100907,14.037607259461307,152.87321436238955,95.14441993665335,57.24,13.356,Durham County,NC,"Durham County, NC"
37065,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,272331894.11629945,929235.0938537782,123276920.45629148,420638.35791957134,0.07903341644885874,0.040738428421243825,7.903341644885874,4.073842842124383,31.088115766700852,14.072707814645145,2.4569999999999994,0.5732999999999998,Edgecombe County,NC,"Edgecombe County, NC"
37067,8,27.5,164657339.99999997,493972019.9999999,115260137.99999997,0,0.0,0,0.0,1,18.0,7,9.5,0,22.5,1860896764.2046523,6349644.006806791,893638763.7047073,3049222.3584649074,0.2654483738710372,0.12897844484965332,26.54483738710372,12.897844484965331,212.4311374662845,102.01355750053736,56.389499999999984,13.157549999999997,Forsyth County,NC,"Forsyth County, NC"
37071,4,4.0,28697759.999999996,86093279.99999999,20088431.999999996,0,0.0,0,0.0,0,0.0,4,4.0,0,0.0,1010429302.8585852,3447728.2623144984,580096507.3986158,1979371.656948128,0.08520465484961216,0.034629465517874845,8.520465484961216,3.4629465517874847,115.34581082860562,66.22106248842647,9.827999999999998,2.2931999999999992,Gaston County,NC,"Gaston County, NC"
37081,5,332.0,695526480.0,2086579440.0,486868536.0,1,300.0,0,0.0,2,30.0,2,2.0,0,300.0,2906521373.276401,9917463.651654083,1311755412.898219,4475895.738077356,0.7178957840065306,0.37115801559705613,71.78957840065307,37.115801559705616,331.79467731465763,149.7437685956871,238.194,55.5786,Guilford County,NC,"Guilford County, NC"
37097,2,515.0,947656800.0,2842970400.0,663359760.0,1,500.0,0,0.0,1,15.0,0,0.0,1,500.0,701266966.4156456,2392822.469319414,329262303.77696645,1123489.735734146,4.054048652157604,2.0146848041534153,200.0,200.0,80.0533066684527,37.58702097910576,324.54,75.726,Iredell County,NC,"Iredell County, NC"
37099,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,233593838.67923263,797055.3478986342,71703824.73583066,244663.6319417667,1.0327772400336348,0.7850593773398925,103.27772400336347,78.50593773398926,26.665963319547103,8.185368120528615,27.54,6.426,Jackson County,NC,"Jackson County, NC"
37101,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,15.0,595789286.7028303,2032917.6483087689,460611979.0248103,1571673.4793336743,0.40492571011994655,0.12221080337332675,40.492571011994656,12.221080337332674,68.01247565100803,52.58127614438474,27.54,6.426,Johnston County,NC,"Johnston County, NC"
37119,24,1772.76,3722206694.4,11166620083.2,2605544686.08,1,1600.0,0,0.0,10,152.0,13,20.759999999999998,0,1647.76,4414457156.366508,15062754.670438727,3091745998.0109367,10549476.373145033,2.5295567920725106,0.8427421553246183,200.0,84.27421553246182,503.9334653386424,352.93904086882844,1274.7283200000002,297.43660800000004,Mecklenburg County,NC,"Mecklenburg County, NC"
37127,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,503949719.1556798,1719548.0026192996,259540298.60514536,885588.3535631578,0.04270926082875944,0.019350012414220272,4.2709260828759446,1.9350012414220272,57.528506752931484,29.627887968623902,2.4569999999999994,0.5732999999999998,Nash County,NC,"Nash County, NC"
37145,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,280941737.5342895,958613.1021937256,89196860.60983112,304352.35435495037,0.9260710148781133,0.6805934601840571,92.60710148781132,68.0593460184057,32.070974604370946,10.182290023953325,29.7,6.929999999999999,Person County,NC,"Person County, NC"
37149,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,96283967.28855167,328534.56871189334,41195001.33657142,140563.19425057145,2.5056134140900226,1.3664706438551861,200.0,136.6470643855186,10.991320466729643,4.702625723352901,27.54,6.426,Polk County,NC,"Polk County, NC"
37153,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,168767716.3160265,575859.4130859993,144419074.38652682,492778.3893153924,1.5415981544290978,0.42035167624411435,154.15981544290977,42.035167624411436,19.265721040642298,16.486195706224525,29.7,6.929999999999999,Richmond County,NC,"Richmond County, NC"
37157,2,201.0,354070440.0,1062211320.0,247849307.99999997,1,200.0,0,0.0,0,0.0,1,1.0,0,200.0,712575680.3308079,2431409.407035324,173987041.55711293,593668.4919527704,1.4906645698417273,1.4245274003273458,149.06645698417273,142.4527400327346,81.34425574552603,19.86153442432796,121.257,28.293299999999995,Rockingham County,NC,"Rockingham County, NC"
37159,3,3.0,21523319.999999996,64569959.999999985,15066323.999999996,0,0.0,0,0.0,0,0.0,3,3.0,0,0.0,635878863.7587715,2169708.977943582,360557747.859672,1230274.234897397,0.10154443508047689,0.04178616071748863,10.15444350804769,4.178616071748863,72.58891138798762,41.15956025795342,7.370999999999998,1.7198999999999995,Rowan County,NC,"Rowan County, NC"
37161,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,1,0.0,302502444.3687902,1032181.2955334126,141131309.3133455,481560.0680230573,0.8600657774613423,0.4301440998128649,86.00657774613423,43.01440998128649,34.532242507852764,16.110880058601083,29.7,6.929999999999999,Rutherford County,NC,"Rutherford County, NC"
37169,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,223497810.89189988,762606.267452309,85228354.53768067,290811.2481089108,0.09630215130120567,0.058925319246655804,9.630215130120568,5.8925319246655805,25.513448731952042,9.729264216630215,2.4569999999999994,0.5732999999999998,Stokes County,NC,"Stokes County, NC"
37175,3,2.5,17936100.0,53808299.99999999,12555269.999999998,0,0.0,0,0.0,0,0.0,3,2.5,0,0.5,240684260.56872427,821248.8742254879,63139640.909633875,215441.4206126799,0.22356385030269035,0.19884924619652547,22.356385030269035,19.884924619652548,27.475372211041584,7.207721565026698,6.142499999999999,1.4332499999999997,Transylvania County,NC,"Transylvania County, NC"
37183,19,400.90000000000003,1108245996.0,3324737988.0,775772197.1999999,1,300.0,0,0.0,5,75.0,13,25.9,0,320.90000000000003,4255397444.6054273,14520020.347430851,2534458108.933951,8647930.960734108,0.7812990516819468,0.306089966318799,78.12990516819468,30.608996631879897,485.77596399605335,289.3217019330994,379.5363,88.55846999999999,Wake County,NC,"Wake County, NC"
38015,2,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,1471428341.243225,5020722.443146341,63635782.58292889,217134.32645408015,0.02925500263480683,0.15783912120371232,2.925500263480683,15.783912120371232,167.9712718314184,7.264358742343481,4.913999999999999,1.1465999999999996,Burleigh County,ND,"Burleigh County, ND"
38017,5,284.75,519732989.9999997,1559198969.999999,363813092.99999976,1,280.0,0,0.0,0,0.0,4,4.75,0,281.75,2506636844.2870207,8553000.855139203,102013067.08814403,348083.07076027396,0.622028266102301,3.5663381504415343,62.2028266102301,200.0,286.1457584802535,11.645327293167128,177.99074999999988,41.531174999999976,Cass County,ND,"Cass County, ND"
38019,1,300.0,520344000.0,1561032000.0,364240800.0,1,300.0,0,0.0,0,0.0,0,0.0,0,300.0,101852800.62230492,347536.21882099274,1623216.8737714814,5538.646470104371,15.32635323194193,224.39441450217348,200.0,200.0,11.627032034509693,0.18529872988258922,178.2,41.58,Cavalier County,ND,"Cavalier County, ND"
38021,3,300.0,507729599.9999999,1523188799.9999998,355410719.9999999,2,280.0,1,20.0,0,0.0,0,0.0,0,280.0,100733916.4970404,343718.42730404437,3361017.5577522875,11468.269171544003,15.120913124079232,105.74497570839355,200.0,200.0,11.499305536191827,0.3836778033963798,173.87999999999997,40.57199999999999,Dickey County,ND,"Dickey County, ND"
38035,2,101.0,180622440.0,541867320.0,126435707.99999999,1,100.0,0,0.0,0,0.0,1,1.0,0,100.0,1251489687.7256646,4270260.526055625,38406015.90776492,131046.7799315528,0.43297785456365756,3.292080811080361,43.29778545636576,200.0,142.86411960338637,4.384248391297365,61.857,14.433299999999997,Grand Forks County,ND,"Grand Forks County, ND"
38093,1,5.0,35872199.99999999,107616599.99999997,25110539.999999993,0,0.0,0,0.0,0,0.0,1,5.0,0,5.0,427579542.7823951,1458962.116268607,8078152.783758333,27563.804395878724,0.25168790653478124,3.108450740184862,25.168790653478123,200.0,48.81045008931451,0.922163559789764,12.284999999999997,2.866499999999999,Stutsman County,ND,"Stutsman County, ND"
38105,10,1710.0,2965960800.0,8897882400.0,2076172560.0,10,1710.0,0,0.0,0,0.0,0,0.0,0,1710.0,580762847.3368675,1981645.3034377135,19872307.041404445,67807.13349287184,15.321025511190879,104.47566835970494,200.0,200.0,66.29712869142323,2.268528201073567,1015.74,237.006,Williams County,ND,"Williams County, ND"
39001,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,230086743.04234755,785088.6395780018,40706726.51211555,138897.131214503,0.09354437250667076,0.12337292703959547,9.354437250667075,12.337292703959548,26.265609936341043,4.646886588141045,2.4569999999999994,0.5732999999999998,Adams County,OH,"Adams County, OH"
39003,3,80.0,247557600.0,742672800.0,173290320.0,1,50.0,0,0.0,2,30.0,0,0.0,0,0.0,1320458029.2473776,4505590.300832205,135244389.56309715,461473.06189260544,0.5624357484677508,1.2813124489659724,56.24357484677508,128.13124489659725,150.73721795061388,15.438857256061318,84.78,19.782,Allen County,OH,"Allen County, OH"
39017,11,319.52500000000003,698504661.0000001,2095513983.0000005,488953262.70000005,1,288.0,0,0.0,1,15.0,9,16.525,0,298.52500000000003,3214856132.1001134,10969545.632296344,580983803.9052513,1982399.238624872,0.6518220091021928,0.8415953412356055,65.18220091021928,84.15953412356055,366.9927091438486,66.32235204397844,239.21392500000005,55.8165825,Butler County,OH,"Butler County, OH"
39023,2,902.0,1575380880.0,4726142640.0,1102766616.0,1,900.0,0,0.0,0,0.0,1,2.0,0,902.0,1543076931.2384477,5265197.606309819,175241450.50908014,597948.7134229537,3.0628042868911773,6.292841178821789,200.0,200.0,176.15033461626115,20.00473179327399,539.514,125.8866,Clark County,OH,"Clark County, OH"
39031,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,279390724.74661696,953320.8263183712,36357994.44728922,124058.63988936234,0.8634875056027471,1.5482636172798305,86.34875056027471,154.82636172798306,31.89391835007043,4.150455987133472,27.54,6.426,Coshocton County,OH,"Coshocton County, OH"
39035,20,92.8,529789032.0,1589367096.0,370852322.4,0,0.0,0,0.0,5,75.0,15,17.8,0,8.8,19436815512.210995,66321174.55546664,1746073415.3755672,5957850.435686419,0.08177096165786496,0.2123921704175494,8.177096165786496,21.23921704175494,2218.81455618847,199.32344924378623,181.43460000000002,42.33474,Cuyahoga County,OH,"Cuyahoga County, OH"
39041,4,153.8,314634671.99999994,943904015.9999998,220244270.39999995,2,145.0,0,0.0,0,0.0,2,8.8,0,103.8,1647970668.5377526,5623109.932885745,247364367.06469256,844042.3461648541,0.5727674855023527,0.8903637699054692,57.27674855023527,89.03637699054691,188.12450554083935,28.237941445741157,107.75159999999998,25.142039999999994,Delaware County,OH,"Delaware County, OH"
39043,1,96.0,166510080.00000003,499530240.0000001,116557056.00000001,1,96.0,0,0.0,0,0.0,0,0.0,0,96.0,1258971769.4347634,4295790.451302673,123402832.69725402,421067.9883652737,0.39677636316203707,0.9445249631015453,39.67763631620371,94.45249631015453,143.71823851995015,14.087081358134022,57.024000000000015,13.305600000000002,Erie County,OH,"Erie County, OH"
39045,3,1210.0,2098720800.0,6296162400.0,1469104559.9999998,3,1210.0,0,0.0,0,0.0,0,0.0,0,1160.0,1368499112.1316037,4669513.297466953,161881774.70354632,552363.602500508,4.6007793093800124,9.075169596394451,200.0,200.0,156.22135983237484,18.479654646523553,718.74,167.70599999999996,Fairfield County,OH,"Fairfield County, OH"
39049,81,2567.5,5705926740.0,17117780220.0,3994148717.9999995,41,2200.0,0,0.0,21,339.0,19,28.5,2,385.5,12035864473.34359,41068078.67580354,1908072881.2453897,6510615.6171584055,1.422231054355221,2.093289390179393,142.22310543552211,200.0,1373.957131660227,217.81653895495316,1954.0845,455.9530499999999,Franklin County,OH,"Franklin County, OH"
39057,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1470543660.6502886,5017703.787338597,188402110.06448525,642854.7526396528,0.17692232264967192,0.3222193211064441,17.692232264967192,32.22193211064441,167.87028089615168,21.50709019000973,29.7,6.929999999999999,Greene County,OH,"Greene County, OH"
39061,6,34.6,193836024.0,581508072.0,135685216.8,0,0.0,0,0.0,2,30.0,4,4.6,0,2.6,8965457309.813202,30591413.43602064,1861327134.4614103,6351112.491235426,0.0648609492974225,0.07289702830193877,6.486094929742251,7.289702830193876,1023.4540308005937,212.48026649102857,66.3822,15.489180000000003,Hamilton County,OH,"Hamilton County, OH"
39089,15,1185.0,2191357800.0,6574073400.0,1533950459.9999998,8,1150.0,0,0.0,2,30.0,5,5.0,0,800.0,1673369832.465727,5709775.486889271,218591659.53661284,745865.7823545772,3.9286434310298506,7.017424467391776,200.0,200.0,191.02395347782274,24.95338579185078,750.465,175.10849999999996,Licking County,OH,"Licking County, OH"
39093,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,4204574581.326354,14346605.521076068,365339385.21721953,1246589.860553854,0.057378076029726735,0.15408073226632998,5.737807602972674,15.408073226632998,479.974267274698,41.70540927137209,27.54,6.426,Lorain County,OH,"Lorain County, OH"
39095,2,16.0,87591240.0,262773720.0,61313868.0,0,0.0,0,0.0,1,15.0,1,1.0,0,0.0,6657420552.604286,22716064.279204298,799617287.4812474,2728407.7305408386,0.03947080072885087,0.07667901752491554,3.947080072885087,7.667901752491554,759.9795151374756,91.2805122695488,29.997,6.9993,Lucas County,OH,"Lucas County, OH"
39099,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,3707246323.559997,12649650.884964656,319843242.5295414,1091350.5612512345,0.0650753629363187,0.1759979656121726,6.50753629363187,17.59979656121726,423.2016351095887,36.51178567688829,27.54,6.426,Mahoning County,OH,"Mahoning County, OH"
39109,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1177843280.2571032,4018968.525983033,142639074.52955955,486704.7770434404,0.018273500694678004,0.035208501012527614,1.8273500694678004,3.5208501012527615,134.45699546313963,16.282999375520497,2.4569999999999994,0.5732999999999998,Miami County,OH,"Miami County, OH"
39113,5,61.0,328841640.0,986524920.0,230189148.0,0,0.0,0,0.0,4,60.0,1,1.0,0,0.0,6093162449.309924,20790735.50611326,876704313.8704063,2991439.610938396,0.16190687975367013,0.2625618972761509,16.190687975367013,26.25618972761509,695.5664896472516,100.0804011267587,112.617,26.2773,Montgomery County,OH,"Montgomery County, OH"
39129,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,519212568.07170504,1771627.0104453238,62547293.380204566,213420.24672891796,0.041453773124050325,0.08029297078407925,4.145377312405032,8.029297078407925,59.27084110407591,7.1401019840416176,2.4569999999999994,0.5732999999999998,Pickaway County,OH,"Pickaway County, OH"
