Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
H5 Data Centers Chicago,illinois,41.863578,-87.674875,,,https://h5datacenters.com/chicago-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-data-center/
Equinix CH3,illinois,42.0010976,-87.9548634,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/equinix-ch3/
725 S. Wells,illinois,41.87258569999999,-87.6332523,5,,https://1547realty.com/data-centers/chil2-chicago-illinois/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/725-wells/
Csquare - Chicago ORD2-A,illinois,41.99205367086571,-87.95830249786377,9.6,,https://centersquaredc.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1/
Digital Fortress Chicago,illinois,41.84582138061523,-88.00611877441406,8,,http://digital-fortress.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/digital-fortress-chicago/
GDC - Chicago CH3 Data 'Center,illinois,41.9868238,-88.0079465,36,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/chicago-ch3-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/ntt-chicago-ch3/
Equinix CH1,illinois,41.8531135,-87.6183281,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/equinix-chicago/
Equinix CH2,illinois,41.8531135,-87.6183281,,,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/equinix-chicago-2/
GDC - Chicago CH2 Data Center,illinois,41.9889522,-88.0071866,36,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/chicago-ch2-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/ntt-chicago-ch2/
FirstComm Data Center,illinois,41.87159,-87.643055,,,http://firstcomm.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/first-com-dc/
Cogent Data Center - Chicago 3,illinois,41.8199911,-87.7289468,7.2,,https://www.cogentco.com/en/cogent-chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cogent-data-center-chicago-3/
365 Data Centers - Chicago 1,illinois,41.8273191,-87.6297396,,,https://365datacenters.com/chicago-data-center/?utm_source=Referral&utm_medium=Listing&utm_campaign=DataCenterMap,https://www.datacentermap.com/usa/illinois/chicago/365main-chicago/
Aligned ORD-01,illinois,41.91339186039755,-87.91755088123612,36,,https://aligneddc.com/chicago/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-01/
XNet Critical Computing Facility,illinois,41.796754,-88.112567,,,https://www.xnet.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/xnet-critical-computing-facility/
Microsoft Northlake,illinois,41.9229989,-87.9182329,,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-northlake/
711 Ogden Avenue,illinois,41.801599,-88.0627159,40,,https://www.cloudcntrs.com/projects?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/711-ogden-avenue/
Csquare - Chicago ORD1-B,illinois,41.85355060316745,-87.61832177639008,1.35,,https://centersquaredc.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cyxtera-ord1b/
CoreWeave Hammond,illinois,41.705063,-87.51888699999999,180,,https://www.coreweave.com/ai-infrastructure?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/coreweave-hammond/
CyrusOne CHI6 - Wood Dale,illinois,41.97819203494112,-87.96145930242726,18,,https://www.cyrusone.com/data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cyrusone-chi6-wood-dale/
STACK Infrastructure CHI02,illinois,42.0142147,-87.9582039,36,,https://www.stackinfra.com/locations/americas/chicago/chi02/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/stack-infrastructure-chi02/
CloudHQ ORD Campus,illinois,42.0350399,-87.9532615,252,,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cloudhq-ord-campus/
Rackspace Chicago,illinois,41.9942563,-87.96196549999999,,,https://www.rackspace.com/about/data-centers/chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/rackspace-chicago/
Chirisa Chirisa Volo Technology Park YLO-02,illinois,42.32361397507157,-88.14758870324408,14,,https://chirisatechnologyparks.com/locations/volo-il/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chirisa-volo-ylo-02/
Chirisa Chirisa Volo Technology Park YLO-01,illinois,42.32433842249824,-88.14779255112882,14,,https://chirisatechnologyparks.com/locations/volo-il/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chirisa-volo-ylo-01/
1808 Swift Drive,illinois,41.8538476,-87.9210065,,,https://centerpoint.com/properties/1808-swift-drive/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/1808-swift-dr/
Joliet Technology Center,illinois,41.4592193,-88.060298,1800,,https://www.hillwood.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/hw-technology-park/
Chicago Board of Trade Building,illinois,41.8774207,-87.631836,42.5,,https://www.cbotbuilding.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/Chicago Board of Trade Building/
360TCS Data Center,illinois,41.848231,-88.007836,,,https://www.360TCS.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/360tcs/
Midway Technology Center,illinois,41.79494739616518,-87.62215043558211,5,,https://1547realty.com/data-centers/chil1-chicago-illinois/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/midway-technology-center/
LexisNexis Oak Brook,illinois,41.8540605,-87.9209272,,,https://www.lexisnexis.com/en-us/products/applications-and-data-hosting.page?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/lexisnexis-oak-brook/
Chirisa Volo Technology Park,illinois,42.323887,-88.14774229999999,28,,https://chirisatechnologyparks.com/locations/volo-il/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chirisa-volo-technology-park/
Aligned ORD-03,illinois,42.0339696,-87.9831081,,,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-03/
Stream DC Chicago III,illinois,42.01298844723387,-87.9531239299066,260,,https://www.streamdatacenters.com/locations/chicago-iii/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/stream-dc-chicago-iii/
CloudHQ ORD2,illinois,42.034299,-87.9520066,84,,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cloudhq-ord2/
ColoHouse Chicago Cermak,illinois,41.8531135,-87.6183281,1.2,,https://colohouse.com/350-e-cermak-chicago-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/colohouse-chicago/
Aligned ORD-04,illinois,42.0348684,-87.9835118,,,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-04/
T5 Data Centers - T5@Chicago lll,illinois,41.93409453449053,-87.91579690468329,36,,https://t5datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/t5chicago-lll/
Joliet Technology Center A1,illinois,41.463932,-88.056309,,,https://joliettechnologycenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/joliet-technology-center-a1/
Microsoft Hoffman Estates Campus,illinois,42.076963,-88.133888,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-hoffman-estates-campus/
Aligned Chicago Campus,illinois,41.91339186039755,-87.91755088123612,,,https://aligneddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-campus/
CloudHQ ORD3,illinois,42.036316,-87.9522265,84,,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cloudhq-ord3/
Microsoft Hoffman Estates - Building 1,illinois,42.07859441902408,-88.13399600581712,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-hoffman-estates-building-1/
Naperville Data Center,illinois,41.8109234,-88.12095219999999,36,,https://napervilledatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/naperville-data-center/
CloudHQ ORD1,illinois,42.0351414,-87.9553011,84,,https://cloudhq.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/cloudhq-ord1/
Microsoft Elk Grove Campus,illinois,42.02389476247589,-87.97152641675528,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-elk-grove-campus/
NTT Chicago Campus,illinois,41.98796226720933,-88.00576214358502,,,https://services.global.ntt/en-us/services-and-products/global-data-centers/global-locations/americas/chicago-data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/ntt-chicago-campus/
Microsoft Hoffman Estates - Building 2,illinois,42.07597842705771,-88.13368486377856,,,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/microsoft-hoffman-estates-building-2/
T5 Data Centers - T5@Chicago V,illinois,42.0039178,-87.9703461,36,,https://t5datacenters.com/locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/t5-data-centers-t5chicago-v/
Equinix CH5,illinois,42.0014585,-87.9537333,,,https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/chicago-data-centers?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/equinix-ch5/
T5 Data Centers - T5@Grayslake Campus,illinois,42.3118706,-88.05183319999999,480,,https://t5datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/t5grayslake-campus/
